Ref,Val,Package,PosX,PosY,Rot,Side
"R1","1K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",123.620000,-105.670000,90.000000,top
"R2","3M3","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",134.690000,-106.420000,0.000000,top
"R3","56K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",141.380000,-94.270000,0.000000,top
